Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group
DP05_0001E,Estimate!!SEX AND AGE!!Total population,,not required,"DP05_0001EA, DP05_0001M, DP05_0001MA",0,int,DP05
DP05_0001PE,Percent!!SEX AND AGE!!Total population,,not required,"DP05_0001PEA, DP05_0001PM, DP05_0001PMA",0,int,DP05
DP05_0002E,Estimate!!SEX AND AGE!!Male,,not required,"DP05_0002EA, DP05_0002M, DP05_0002MA",0,int,DP05
DP05_0002PE,Percent!!SEX AND AGE!!Male,,not required,"DP05_0002PEA, DP05_0002PM, DP05_0002PMA",0,float,DP05
DP05_0003E,Estimate!!SEX AND AGE!!Female,,not required,"DP05_0003EA, DP05_0003M, DP05_0003MA",0,int,DP05
DP05_0003PE,Percent!!SEX AND AGE!!Female,,not required,"DP05_0003PEA, DP05_0003PM, DP05_0003PMA",0,float,DP05
DP05_0004E,Estimate!!SEX AND AGE!!Under 5 years,,not required,"DP05_0004EA, DP05_0004M, DP05_0004MA",0,int,DP05
DP05_0004PE,Percent!!SEX AND AGE!!Under 5 years,,not required,"DP05_0004PEA, DP05_0004PM, DP05_0004PMA",0,float,DP05
DP05_0005E,Estimate!!SEX AND AGE!!5 to 9 years,,not required,"DP05_0005EA, DP05_0005M, DP05_0005MA",0,int,DP05
DP05_0005PE,Percent!!SEX AND AGE!!5 to 9 years,,not required,"DP05_0005PEA, DP05_0005PM, DP05_0005PMA",0,float,DP05
DP05_0006E,Estimate!!SEX AND AGE!!10 to 14 years,,not required,"DP05_0006EA, DP05_0006M, DP05_0006MA",0,int,DP05
DP05_0006PE,Percent!!SEX AND AGE!!10 to 14 years,,not required,"DP05_0006PEA, DP05_0006PM, DP05_0006PMA",0,float,DP05
DP05_0007E,Estimate!!SEX AND AGE!!15 to 19 years,,not required,"DP05_0007EA, DP05_0007M, DP05_0007MA",0,int,DP05
DP05_0007PE,Percent!!SEX AND AGE!!15 to 19 years,,not required,"DP05_0007PEA, DP05_0007PM, DP05_0007PMA",0,float,DP05
DP05_0008E,Estimate!!SEX AND AGE!!20 to 24 years,,not required,"DP05_0008EA, DP05_0008M, DP05_0008MA",0,int,DP05
DP05_0008PE,Percent!!SEX AND AGE!!20 to 24 years,,not required,"DP05_0008PEA, DP05_0008PM, DP05_0008PMA",0,float,DP05
DP05_0009E,Estimate!!SEX AND AGE!!25 to 34 years,,not required,"DP05_0009EA, DP05_0009M, DP05_0009MA",0,int,DP05
DP05_0009PE,Percent!!SEX AND AGE!!25 to 34 years,,not required,"DP05_0009PEA, DP05_0009PM, DP05_0009PMA",0,float,DP05
DP05_0010E,Estimate!!SEX AND AGE!!35 to 44 years,,not required,"DP05_0010EA, DP05_0010M, DP05_0010MA",0,int,DP05
DP05_0010PE,Percent!!SEX AND AGE!!35 to 44 years,,not required,"DP05_0010PEA, DP05_0010PM, DP05_0010PMA",0,float,DP05
DP05_0011E,Estimate!!SEX AND AGE!!45 to 54 years,,not required,"DP05_0011EA, DP05_0011M, DP05_0011MA",0,int,DP05
DP05_0011PE,Percent!!SEX AND AGE!!45 to 54 years,,not required,"DP05_0011PEA, DP05_0011PM, DP05_0011PMA",0,float,DP05
DP05_0012E,Estimate!!SEX AND AGE!!55 to 59 years,,not required,"DP05_0012EA, DP05_0012M, DP05_0012MA",0,int,DP05
DP05_0012PE,Percent!!SEX AND AGE!!55 to 59 years,,not required,"DP05_0012PEA, DP05_0012PM, DP05_0012PMA",0,float,DP05
DP05_0013E,Estimate!!SEX AND AGE!!60 to 64 years,,not required,"DP05_0013EA, DP05_0013M, DP05_0013MA",0,int,DP05
DP05_0013PE,Percent!!SEX AND AGE!!60 to 64 years,,not required,"DP05_0013PEA, DP05_0013PM, DP05_0013PMA",0,float,DP05
DP05_0014E,Estimate!!SEX AND AGE!!65 to 74 years,,not required,"DP05_0014EA, DP05_0014M, DP05_0014MA",0,int,DP05
DP05_0014PE,Percent!!SEX AND AGE!!65 to 74 years,,not required,"DP05_0014PEA, DP05_0014PM, DP05_0014PMA",0,float,DP05
DP05_0015E,Estimate!!SEX AND AGE!!75 to 84 years,,not required,"DP05_0015EA, DP05_0015M, DP05_0015MA",0,int,DP05
DP05_0015PE,Percent!!SEX AND AGE!!75 to 84 years,,not required,"DP05_0015PEA, DP05_0015PM, DP05_0015PMA",0,float,DP05
DP05_0016E,Estimate!!SEX AND AGE!!85 years and over,,not required,"DP05_0016EA, DP05_0016M, DP05_0016MA",0,int,DP05
DP05_0016PE,Percent!!SEX AND AGE!!85 years and over,,not required,"DP05_0016PEA, DP05_0016PM, DP05_0016PMA",0,float,DP05
DP05_0017E,Estimate!!SEX AND AGE!!Median age (years),,not required,"DP05_0017EA, DP05_0017M, DP05_0017MA",0,float,DP05
DP05_0017PE,Percent!!SEX AND AGE!!Median age (years),,not required,"DP05_0017PEA, DP05_0017PM, DP05_0017PMA",0,int,DP05
DP05_0018E,Estimate!!SEX AND AGE!!18 years and over,,not required,"DP05_0018EA, DP05_0018M, DP05_0018MA",0,int,DP05
DP05_0018PE,Percent!!SEX AND AGE!!18 years and over,,not required,"DP05_0018PEA, DP05_0018PM, DP05_0018PMA",0,float,DP05
DP05_0019E,Estimate!!SEX AND AGE!!21 years and over,,not required,"DP05_0019EA, DP05_0019M, DP05_0019MA",0,int,DP05
DP05_0019PE,Percent!!SEX AND AGE!!21 years and over,,not required,"DP05_0019PEA, DP05_0019PM, DP05_0019PMA",0,float,DP05
DP05_0020E,Estimate!!SEX AND AGE!!62 years and over,,not required,"DP05_0020EA, DP05_0020M, DP05_0020MA",0,int,DP05
DP05_0020PE,Percent!!SEX AND AGE!!62 years and over,,not required,"DP05_0020PEA, DP05_0020PM, DP05_0020PMA",0,float,DP05
DP05_0021E,Estimate!!SEX AND AGE!!65 years and over,,not required,"DP05_0021EA, DP05_0021M, DP05_0021MA",0,int,DP05
DP05_0021PE,Percent!!SEX AND AGE!!65 years and over,,not required,"DP05_0021PEA, DP05_0021PM, DP05_0021PMA",0,float,DP05
DP05_0022E,Estimate!!SEX AND AGE!!18 years and over,,not required,"DP05_0022EA, DP05_0022M, DP05_0022MA",0,int,DP05
DP05_0022PE,Percent!!SEX AND AGE!!18 years and over,,not required,"DP05_0022PEA, DP05_0022PM, DP05_0022PMA",0,int,DP05
DP05_0023E,Estimate!!SEX AND AGE!!Male,,not required,"DP05_0023EA, DP05_0023M, DP05_0023MA",0,int,DP05
DP05_0023PE,Percent!!SEX AND AGE!!Male,,not required,"DP05_0023PEA, DP05_0023PM, DP05_0023PMA",0,float,DP05
DP05_0024E,Estimate!!SEX AND AGE!!Female,,not required,"DP05_0024EA, DP05_0024M, DP05_0024MA",0,int,DP05
DP05_0024PE,Percent!!SEX AND AGE!!Female,,not required,"DP05_0024PEA, DP05_0024PM, DP05_0024PMA",0,float,DP05
DP05_0025E,Estimate!!SEX AND AGE!!65 years and over,,not required,"DP05_0025EA, DP05_0025M, DP05_0025MA",0,int,DP05
DP05_0025PE,Percent!!SEX AND AGE!!65 years and over,,not required,"DP05_0025PEA, DP05_0025PM, DP05_0025PMA",0,int,DP05
DP05_0026E,Estimate!!SEX AND AGE!!Male,,not required,"DP05_0026EA, DP05_0026M, DP05_0026MA",0,int,DP05
DP05_0026PE,Percent!!SEX AND AGE!!Male,,not required,"DP05_0026PEA, DP05_0026PM, DP05_0026PMA",0,float,DP05
DP05_0027E,Estimate!!SEX AND AGE!!Female,,not required,"DP05_0027EA, DP05_0027M, DP05_0027MA",0,int,DP05
DP05_0027PE,Percent!!SEX AND AGE!!Female,,not required,"DP05_0027PEA, DP05_0027PM, DP05_0027PMA",0,float,DP05
DP05_0028E,Estimate!!RACE!!Total population,,not required,"DP05_0028EA, DP05_0028M, DP05_0028MA",0,int,DP05
DP05_0028PE,Percent!!RACE!!Total population,,not required,"DP05_0028PEA, DP05_0028PM, DP05_0028PMA",0,int,DP05
DP05_0029E,Estimate!!RACE!!One race,,not required,"DP05_0029EA, DP05_0029M, DP05_0029MA",0,int,DP05
DP05_0029PE,Percent!!RACE!!One race,,not required,"DP05_0029PEA, DP05_0029PM, DP05_0029PMA",0,float,DP05
DP05_0030E,Estimate!!RACE!!Two or more races,,not required,"DP05_0030EA, DP05_0030M, DP05_0030MA",0,int,DP05
DP05_0030PE,Percent!!RACE!!Two or more races,,not required,"DP05_0030PEA, DP05_0030PM, DP05_0030PMA",0,float,DP05
DP05_0031E,Estimate!!RACE!!One race,,not required,"DP05_0031EA, DP05_0031M, DP05_0031MA",0,int,DP05
DP05_0031PE,Percent!!RACE!!One race,,not required,"DP05_0031PEA, DP05_0031PM, DP05_0031PMA",0,float,DP05
DP05_0032E,Estimate!!RACE!!One race!!White,,not required,"DP05_0032EA, DP05_0032M, DP05_0032MA",0,int,DP05
DP05_0032PE,Percent!!RACE!!One race!!White,,not required,"DP05_0032PEA, DP05_0032PM, DP05_0032PMA",0,float,DP05
DP05_0033E,Estimate!!RACE!!One race!!Black or African American,,not required,"DP05_0033EA, DP05_0033M, DP05_0033MA",0,int,DP05
DP05_0033PE,Percent!!RACE!!One race!!Black or African American,,not required,"DP05_0033PEA, DP05_0033PM, DP05_0033PMA",0,float,DP05
DP05_0034E,Estimate!!RACE!!One race!!American Indian and Alaska Native,,not required,"DP05_0034EA, DP05_0034M, DP05_0034MA",0,int,DP05
DP05_0034PE,Percent!!RACE!!One race!!American Indian and Alaska Native,,not required,"DP05_0034PEA, DP05_0034PM, DP05_0034PMA",0,float,DP05
DP05_0035E,Estimate!!RACE!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,,not required,"DP05_0035EA, DP05_0035M, DP05_0035MA",0,int,DP05
DP05_0035PE,Percent!!RACE!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,,not required,"DP05_0035PEA, DP05_0035PM, DP05_0035PMA",0,float,DP05
DP05_0036E,Estimate!!RACE!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,,not required,"DP05_0036EA, DP05_0036M, DP05_0036MA",0,int,DP05
DP05_0036PE,Percent!!RACE!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,,not required,"DP05_0036PEA, DP05_0036PM, DP05_0036PMA",0,float,DP05
DP05_0037E,Estimate!!RACE!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,,not required,"DP05_0037EA, DP05_0037M, DP05_0037MA",0,int,DP05
DP05_0037PE,Percent!!RACE!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,,not required,"DP05_0037PEA, DP05_0037PM, DP05_0037PMA",0,float,DP05
DP05_0038E,Estimate!!RACE!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,,not required,"DP05_0038EA, DP05_0038M, DP05_0038MA",0,int,DP05
DP05_0038PE,Percent!!RACE!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,,not required,"DP05_0038PEA, DP05_0038PM, DP05_0038PMA",0,float,DP05
DP05_0039E,Estimate!!RACE!!One race!!Asian,,not required,"DP05_0039EA, DP05_0039M, DP05_0039MA",0,int,DP05
DP05_0039PE,Percent!!RACE!!One race!!Asian,,not required,"DP05_0039PEA, DP05_0039PM, DP05_0039PMA",0,float,DP05
DP05_0040E,Estimate!!RACE!!One race!!Asian!!Asian Indian,,not required,"DP05_0040EA, DP05_0040M, DP05_0040MA",0,int,DP05
DP05_0040PE,Percent!!RACE!!One race!!Asian!!Asian Indian,,not required,"DP05_0040PEA, DP05_0040PM, DP05_0040PMA",0,float,DP05
DP05_0041E,Estimate!!RACE!!One race!!Asian!!Chinese,,not required,"DP05_0041EA, DP05_0041M, DP05_0041MA",0,int,DP05
DP05_0041PE,Percent!!RACE!!One race!!Asian!!Chinese,,not required,"DP05_0041PEA, DP05_0041PM, DP05_0041PMA",0,float,DP05
DP05_0042E,Estimate!!RACE!!One race!!Asian!!Filipino,,not required,"DP05_0042EA, DP05_0042M, DP05_0042MA",0,int,DP05
DP05_0042PE,Percent!!RACE!!One race!!Asian!!Filipino,,not required,"DP05_0042PEA, DP05_0042PM, DP05_0042PMA",0,float,DP05
DP05_0043E,Estimate!!RACE!!One race!!Asian!!Japanese,,not required,"DP05_0043EA, DP05_0043M, DP05_0043MA",0,int,DP05
DP05_0043PE,Percent!!RACE!!One race!!Asian!!Japanese,,not required,"DP05_0043PEA, DP05_0043PM, DP05_0043PMA",0,float,DP05
DP05_0044E,Estimate!!RACE!!One race!!Asian!!Korean,,not required,"DP05_0044EA, DP05_0044M, DP05_0044MA",0,int,DP05
DP05_0044PE,Percent!!RACE!!One race!!Asian!!Korean,,not required,"DP05_0044PEA, DP05_0044PM, DP05_0044PMA",0,float,DP05
DP05_0045E,Estimate!!RACE!!One race!!Asian!!Vietnamese,,not required,"DP05_0045EA, DP05_0045M, DP05_0045MA",0,int,DP05
DP05_0045PE,Percent!!RACE!!One race!!Asian!!Vietnamese,,not required,"DP05_0045PEA, DP05_0045PM, DP05_0045PMA",0,float,DP05
DP05_0046E,Estimate!!RACE!!One race!!Asian!!Other Asian,,not required,"DP05_0046EA, DP05_0046M, DP05_0046MA",0,int,DP05
DP05_0046PE,Percent!!RACE!!One race!!Asian!!Other Asian,,not required,"DP05_0046PEA, DP05_0046PM, DP05_0046PMA",0,float,DP05
DP05_0047E,Estimate!!RACE!!One race!!Native Hawaiian and Other Pacific Islander,,not required,"DP05_0047EA, DP05_0047M, DP05_0047MA",0,int,DP05
DP05_0047PE,Percent!!RACE!!One race!!Native Hawaiian and Other Pacific Islander,,not required,"DP05_0047PEA, DP05_0047PM, DP05_0047PMA",0,float,DP05
DP05_0048E,Estimate!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,,not required,"DP05_0048EA, DP05_0048M, DP05_0048MA",0,int,DP05
DP05_0048PE,Percent!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,,not required,"DP05_0048PEA, DP05_0048PM, DP05_0048PMA",0,float,DP05
DP05_0049E,Estimate!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,,not required,"DP05_0049EA, DP05_0049M, DP05_0049MA",0,int,DP05
DP05_0049PE,Percent!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,,not required,"DP05_0049PEA, DP05_0049PM, DP05_0049PMA",0,float,DP05
DP05_0050E,Estimate!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,,not required,"DP05_0050EA, DP05_0050M, DP05_0050MA",0,int,DP05
DP05_0050PE,Percent!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,,not required,"DP05_0050PEA, DP05_0050PM, DP05_0050PMA",0,float,DP05
DP05_0051E,Estimate!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,,not required,"DP05_0051EA, DP05_0051M, DP05_0051MA",0,int,DP05
DP05_0051PE,Percent!!RACE!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,,not required,"DP05_0051PEA, DP05_0051PM, DP05_0051PMA",0,float,DP05
DP05_0052E,Estimate!!RACE!!One race!!Some other race,,not required,"DP05_0052EA, DP05_0052M, DP05_0052MA",0,int,DP05
DP05_0052PE,Percent!!RACE!!One race!!Some other race,,not required,"DP05_0052PEA, DP05_0052PM, DP05_0052PMA",0,float,DP05
DP05_0053E,Estimate!!RACE!!Two or more races,,not required,"DP05_0053EA, DP05_0053M, DP05_0053MA",0,int,DP05
DP05_0053PE,Percent!!RACE!!Two or more races,,not required,"DP05_0053PEA, DP05_0053PM, DP05_0053PMA",0,float,DP05
DP05_0054E,Estimate!!RACE!!Two or more races!!White and Black or African American,,not required,"DP05_0054EA, DP05_0054M, DP05_0054MA",0,int,DP05
DP05_0054PE,Percent!!RACE!!Two or more races!!White and Black or African American,,not required,"DP05_0054PEA, DP05_0054PM, DP05_0054PMA",0,float,DP05
DP05_0055E,Estimate!!RACE!!Two or more races!!White and American Indian and Alaska Native,,not required,"DP05_0055EA, DP05_0055M, DP05_0055MA",0,int,DP05
DP05_0055PE,Percent!!RACE!!Two or more races!!White and American Indian and Alaska Native,,not required,"DP05_0055PEA, DP05_0055PM, DP05_0055PMA",0,float,DP05
DP05_0056E,Estimate!!RACE!!Two or more races!!White and Asian,,not required,"DP05_0056EA, DP05_0056M, DP05_0056MA",0,int,DP05
DP05_0056PE,Percent!!RACE!!Two or more races!!White and Asian,,not required,"DP05_0056PEA, DP05_0056PM, DP05_0056PMA",0,float,DP05
DP05_0057E,Estimate!!RACE!!Two or more races!!Black or African American and American Indian and Alaska Native,,not required,"DP05_0057EA, DP05_0057M, DP05_0057MA",0,int,DP05
DP05_0057PE,Percent!!RACE!!Two or more races!!Black or African American and American Indian and Alaska Native,,not required,"DP05_0057PEA, DP05_0057PM, DP05_0057PMA",0,float,DP05
DP05_0058E,Estimate!!RACE!!Race alone or in combination with one or more other races!!Total population,,not required,"DP05_0058EA, DP05_0058M, DP05_0058MA",0,int,DP05
DP05_0058PE,Percent!!RACE!!Race alone or in combination with one or more other races!!Total population,,not required,"DP05_0058PEA, DP05_0058PM, DP05_0058PMA",0,int,DP05
DP05_0059E,Estimate!!RACE!!White,,not required,"DP05_0059EA, DP05_0059M, DP05_0059MA",0,int,DP05
DP05_0059PE,Percent!!RACE!!White,,not required,"DP05_0059PEA, DP05_0059PM, DP05_0059PMA",0,float,DP05
DP05_0060E,Estimate!!RACE!!Black or African American,,not required,"DP05_0060EA, DP05_0060M, DP05_0060MA",0,int,DP05
DP05_0060PE,Percent!!RACE!!Black or African American,,not required,"DP05_0060PEA, DP05_0060PM, DP05_0060PMA",0,float,DP05
DP05_0061E,Estimate!!RACE!!American Indian and Alaska Native,,not required,"DP05_0061EA, DP05_0061M, DP05_0061MA",0,int,DP05
DP05_0061PE,Percent!!RACE!!American Indian and Alaska Native,,not required,"DP05_0061PEA, DP05_0061PM, DP05_0061PMA",0,float,DP05
DP05_0062E,Estimate!!RACE!!Asian,,not required,"DP05_0062EA, DP05_0062M, DP05_0062MA",0,int,DP05
DP05_0062PE,Percent!!RACE!!Asian,,not required,"DP05_0062PEA, DP05_0062PM, DP05_0062PMA",0,float,DP05
DP05_0063E,Estimate!!RACE!!Native Hawaiian and Other Pacific Islander,,not required,"DP05_0063EA, DP05_0063M, DP05_0063MA",0,int,DP05
DP05_0063PE,Percent!!RACE!!Native Hawaiian and Other Pacific Islander,,not required,"DP05_0063PEA, DP05_0063PM, DP05_0063PMA",0,float,DP05
DP05_0064E,Estimate!!RACE!!Some other race,,not required,"DP05_0064EA, DP05_0064M, DP05_0064MA",0,int,DP05
DP05_0064PE,Percent!!RACE!!Some other race,,not required,"DP05_0064PEA, DP05_0064PM, DP05_0064PMA",0,float,DP05
DP05_0065E,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,,not required,"DP05_0065M, DP05_0065MA, DP05_0065EA",0,int,DP05
DP05_0065PE,Percent!!HISPANIC OR LATINO AND RACE!!Total population,,not required,"DP05_0065PM, DP05_0065PMA, DP05_0065PEA",0,int,DP05
DP05_0066E,Estimate!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race),,not required,"DP05_0066M, DP05_0066MA, DP05_0066EA",0,int,DP05
DP05_0066PE,Percent!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race),,not required,"DP05_0066PM, DP05_0066PMA, DP05_0066PEA",0,float,DP05
DP05_0067E,Estimate!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Mexican,,not required,"DP05_0067M, DP05_0067MA, DP05_0067EA",0,int,DP05
DP05_0067PE,Percent!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Mexican,,not required,"DP05_0067PM, DP05_0067PMA, DP05_0067PEA",0,float,DP05
DP05_0068E,Estimate!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Puerto Rican,,not required,"DP05_0068M, DP05_0068MA, DP05_0068EA",0,int,DP05
DP05_0068PE,Percent!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Puerto Rican,,not required,"DP05_0068PM, DP05_0068PMA, DP05_0068PEA",0,float,DP05
DP05_0069E,Estimate!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Cuban,,not required,"DP05_0069M, DP05_0069MA, DP05_0069EA",0,int,DP05
DP05_0069PE,Percent!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Cuban,,not required,"DP05_0069PM, DP05_0069PMA, DP05_0069PEA",0,float,DP05
DP05_0070E,Estimate!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,,not required,"DP05_0070M, DP05_0070MA, DP05_0070EA",0,int,DP05
DP05_0070PE,Percent!!HISPANIC OR LATINO AND RACE!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,,not required,"DP05_0070PM, DP05_0070PMA, DP05_0070PEA",0,float,DP05
DP05_0071E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino,,not required,"DP05_0071M, DP05_0071MA, DP05_0071EA",0,int,DP05
DP05_0071PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino,,not required,"DP05_0071PM, DP05_0071PMA, DP05_0071PEA",0,float,DP05
DP05_0072E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!White alone,,not required,"DP05_0072M, DP05_0072MA, DP05_0072EA",0,int,DP05
DP05_0072PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!White alone,,not required,"DP05_0072PM, DP05_0072PMA, DP05_0072PEA",0,float,DP05
DP05_0073E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Black or African American alone,,not required,"DP05_0073M, DP05_0073MA, DP05_0073EA",0,int,DP05
DP05_0073PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Black or African American alone,,not required,"DP05_0073PM, DP05_0073PMA, DP05_0073PEA",0,float,DP05
DP05_0074E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!American Indian and Alaska Native alone,,not required,"DP05_0074M, DP05_0074MA, DP05_0074EA",0,int,DP05
DP05_0074PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!American Indian and Alaska Native alone,,not required,"DP05_0074PM, DP05_0074PMA, DP05_0074PEA",0,float,DP05
DP05_0075E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Asian alone,,not required,"DP05_0075M, DP05_0075MA, DP05_0075EA",0,int,DP05
DP05_0075PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Asian alone,,not required,"DP05_0075PM, DP05_0075PMA, DP05_0075PEA",0,float,DP05
DP05_0076E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,,not required,"DP05_0076M, DP05_0076MA, DP05_0076EA",0,int,DP05
DP05_0076PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,,not required,"DP05_0076PM, DP05_0076PMA, DP05_0076PEA",0,float,DP05
DP05_0077E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Some other race alone,,not required,"DP05_0077M, DP05_0077MA, DP05_0077EA",0,int,DP05
DP05_0077PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Some other race alone,,not required,"DP05_0077PM, DP05_0077PMA, DP05_0077PEA",0,float,DP05
DP05_0078E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Two or more races,,not required,"DP05_0078M, DP05_0078MA, DP05_0078EA",0,int,DP05
DP05_0078PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Two or more races,,not required,"DP05_0078PM, DP05_0078PMA, DP05_0078PEA",0,float,DP05
DP05_0079E,Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,,not required,"DP05_0079M, DP05_0079MA, DP05_0079EA",0,int,DP05
DP05_0079PE,Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,,not required,"DP05_0079PM, DP05_0079PMA, DP05_0079PEA",0,float,DP05
DP05_0080E,"Estimate!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",,not required,"DP05_0080M, DP05_0080MA, DP05_0080EA",0,int,DP05
DP05_0080PE,"Percent!!HISPANIC OR LATINO AND RACE!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",,not required,"DP05_0080PM, DP05_0080PMA, DP05_0080PEA",0,float,DP05
DP05_0081E,Estimate!!Total housing units,,not required,"DP05_0081M, DP05_0081MA, DP05_0081EA",0,int,DP05
DP05_0081PE,Percent!!Total housing units,,not required,"DP05_0081PM, DP05_0081PMA, DP05_0081PEA",0,int,DP05
for,Census API FIPS 'for' clause,Census API Geography Specification,predicate-only,,0,fips-for,N/A
GEO_ID,Geography,,not required,NAME,0,string,"DP04, DP05, DP02PR, DP02, DP03"
GEOCOMP,Geographic Component code,,default displayed,,0,string,N/A
GEOVARIANT,Geographic variant,,not required,,0,string,N/A
in,Census API FIPS 'in' clause,Census API Geography Specification,predicate-only,,0,fips-in,N/A
LSAD_NAME,Legal/Statistical Area Description name,,not required,,0,string,N/A
METDIV,Metropolitan Division,,not required,,0,(not a predicate),N/A
NECTA,New England City and Town Area,,not required,,0,(not a predicate),N/A
NECTADIV,New England City and Town Division,,not required,,0,(not a predicate),N/A
PLACE,Place (FIPS),,not required,,0,(not a predicate),N/A
